pub_date,headline,abstract,section,web_url
2006-06-01T11:37:04+0000,lexar vote on micron merger to proceed,"despite moves on the part of dissident shareholders, the lexar media shareholder meeting can proceed for a vote on the company’s proposed $688 million merger with micron technology, company officials said wednesday evening. ",Business Day,https://dealbook.nytimes.com/2006/06/01/lexar-vote-on-micron-merger-to-proceed/
2006-06-01T11:39:04+0000,ati shares jump on possible amd acquisition,"shares of ati technologies jumped 9 percent wednesday after a wall street analyst said the graphics chip maker might be acquired by advanced micro devices, the pc microprocessor maker.",Business Day,https://dealbook.nytimes.com/2006/06/01/ati-shares-jump-on-possible-amd-acquisition/
2006-06-01T11:54:10+0000,"once again, goldman is drawn into power conflict","goldman sachs‘ chief executive, henry paulson, has not departed for washington quickly enough to avoid yet another accusation the investment bank abused its market power. this one revolves around nrg energy‘s rejection of mirant‘s $8 billion hostile bid on the basis its former adviser, goldman, betrayed its confidence.",Business Day,https://dealbook.nytimes.com/2006/06/01/once-again-goldman-sachs-finds-itself-drawn-into-power-conflict/
2006-06-01T11:54:59+0000,"for google, m&a is bad business",google on wednesday poured cold water on speculation that it may be poised for a big buy. company executives said they were looking toward big-name partnerships instead of major merger deals to expand google’s customer base.,Business Day,https://dealbook.nytimes.com/2006/06/01/for-google-ma-is-bad-business/
2006-06-01T11:55:22+0000,bank of china shares soar on opening,"bank of china shares surged 15 percent on thursday as they made their opening in hong kong and were snapped up by investors eager to tap into the sizzling chinese economy. the bank, china’s no. 2 lender, raised $9.7 billion from its initial public offering, the world’s biggest in six years.",Business Day,https://dealbook.nytimes.com/2006/06/01/bank-of-china-shares-soar-on-debut/
2006-06-01T12:19:59+0000,g.e. and credit suisse team up for $1 billion infrastructure venture,"general electric and credit suisse group will team up in a $1 billion project to invest in infrastructure projects worldwide, the companies announced wednesday.",Business Day,https://dealbook.nytimes.com/2006/06/01/ge-and-credit-suisse-team-up-for-1-billion-infrastructure-venture/
2006-06-01T14:25:12+0000,"chipmaker merger? forget it, analyst says"," a rumor that chip giant amd will merge with ati, a much-smaller maker of graphics co-processors with a market capitalization of $4.2 billion, has been lifting ati’s stock in recent days. the speculation even made its way into a research report by an analyst from rbc capital. ",Business Day,https://dealbook.nytimes.com/2006/06/01/chipmaker-merger-forget-it-analyst-says/
2006-06-01T15:43:48+0000,nyse chief says euronext merger deal is close," a firm agreement for nyse group to merge with euronext could happen “within days,” said john thain, chief executive of the nyse group, which operates the new york stock exchange. mr. thain made his remarks to reporters thursday at the nyse’s shareholders meeting, its first since it converted from a partnership to a public company. ",Business Day,https://dealbook.nytimes.com/2006/06/01/nyse-chief-says-euronext-merger-deal-is-close/
2006-06-02T04:00:00+0000,eight oil workers abducted from rig off nigeria,the kidnapping was the latest of a string of violent incidents meant to disrupt oil production in the country's oil-rich niger delta region.,World,https://www.nytimes.com/2006/06/02/world/africa/02cnd-nigeria.html
2006-06-02T04:00:00+0000,package of terms (no sanctions yet) for iran,the initiative is aimed at encouraging iran to return to a freeze of its sensitive nuclear activities.,World,https://www.nytimes.com/2006/06/02/world/middleeast/02diplo.html
2006-06-02T04:00:00+0000,war handicaps senators in '08 white house race,"unlike governors, senators considering a run for president are being forced to explain their votes on an increasingly unpopular war.",Washington,https://www.nytimes.com/2006/06/02/washington/02senators.html
2006-06-02T04:00:00+0000,"perry r. bass, 91, patriarch of famed texas oil family, dies",perry r. bass was the patriarch of a family that came to symbolize wealth and oil in texas.,Business Day,https://www.nytimes.com/2006/06/02/business/02bass.html
2006-06-02T04:00:00+0000,a commodities bull can find no reason to pull in his horns,"james b. rogers jr., fund manager, author and avowed commodities bull, is undeterred even as less committed bulls suspect that the peak is past.",Business Day,https://www.nytimes.com/2006/06/02/business/02rogers.html
2006-06-02T04:00:00+0000,menendez opens campaign for election to u.s. senate,senator robert menendez set the stage for what is expected to be one of the nation's most expensive and closely watched races this year.,New York,https://www.nytimes.com/2006/06/02/nyregion/02menendez.html
2006-06-02T04:00:00+0000,n.y. republicans fear waning political fortunes,many republicans blame gov. george e. pataki of new york for a dispirited and deeply divided party. ,New York,https://www.nytimes.com/2006/06/02/nyregion/02repubs.html
2006-06-02T04:00:00+0000,campaign finance board faces questions of conflict,two of the five members of the new york city campaign finance board hold part-time jobs that would appear to disqualify them from serving on the board.,New York,https://www.nytimes.com/2006/06/02/nyregion/02finance.html
2006-06-02T04:00:00+0000,putin dismisses russia's chief prosecutor,"the prosecutor had promised to disclose ""high-profile criminal cases"" involving government corruption.",World,https://www.nytimes.com/2006/06/02/world/europe/02cnd-russia.html
2006-06-02T04:00:00+0000,bank of china's offering soars 15% in first day,"in the world's biggest public share offering in six years, investors raised $9.7 billion for one of china's biggest state-owned banks. ",Business Day,https://www.nytimes.com/2006/06/02/business/worldbusiness/02bank.html
2006-06-02T04:00:00+0000,"war protest intensifies, but navy ship sails on time",a week of protests in washington state was intended to delay a large cargo ship from sailing to iraq.,U.S.,https://www.nytimes.com/2006/06/02/us/02protests.html
2006-06-02T05:00:00+0000,political memo; votes on iraq war put senators at disadvantage in '08,"political memo notes that, with iraq looming yet again over american presidential campaign, senators considering candidacy will be at disadvantage over governors who will not have to explain why they voted to authorize war (m)",U.S.,https://www.nytimes.com/2006/06/02/washington/political-memo-votes-on-iraq-war-put-senators-at-disadvantage-in.html
2006-06-02T09:33:54+0000,bank of china’s offering soars 15% in first day,shares of the bank of china soared 15 percent on thursday in their first day of trading on the hong kong stock exchange.,Business Day,https://dealbook.nytimes.com/2006/06/02/bank-of-chinas-offering-soars-15-in-first-day/
2006-06-02T09:45:43+0000,exchange merger pressures rivals,the operator of the new york stock exchange cleared a major hurdle to its goal of becoming the first trans-atlantic stock exchange with its $10.2 billion agreement to buy euronext. ,Business Day,https://dealbook.nytimes.com/2006/06/02/exchange-merger-pressures-rivals/
2006-06-02T11:20:30+0000,constellation energy executives to reap rewards of merger,thirteen executives at constellation energy group stand to receive up to a total of $73 million in payouts from company stock and incentive plans if the company’s proposed merger with a florida power company goes through. ,Business Day,https://dealbook.nytimes.com/2006/06/02/constellation-energy-executives-to-reap-rewards-of-merger/
2006-06-02T11:32:18+0000,cibc reports rise in second-quarter profit,canadian imperial bank of commerce said second-quarter profit rose 34 percent as a tax recovery at its retail division and a reversal for credit losses offset weakness at its investment banking arm. the bank also boosted its dividend for the first time in at least a year. ,Business Day,https://dealbook.nytimes.com/2006/06/02/cibc-reports-rise-in-second-quarter-profit/
2006-06-02T11:40:28+0000,russia’s ctc prices nasdaq i.p.o.,ctc media priced its initial public offering near the bottom of its reduced range for its stock market debut thursday on the nasdaq.,Business Day,https://dealbook.nytimes.com/2006/06/02/russias-ctc-prices-nasdaq-ipo/
2006-06-02T11:44:53+0000,tesla motors off with $40 million in funding,"tesla motors, a silicon valley-based company seeking to develop street-legal, high-performance electric cars, has raised $40 million in third-round funding from three venture firms and several high-profile individual investors.",Business Day,https://dealbook.nytimes.com/2006/06/02/tesla-motors-off-with-40-million-in-funding/
2006-06-02T15:50:06+0000,stock options backdating: an extreme risk?," the widening federal investigation into possible backdating of stock options has everyone looking under rocks for the next company to be implicated. to that end, analysts at citigroup have screened the technology companies they cover to assess their potential exposure to the scandal, which has already resulted in more than 20 companies, many of them in the tech sector, getting subpoenas from the justice department. ",Business Day,https://dealbook.nytimes.com/2006/06/02/stock-options-backdating-an-extreme-risk/
2006-06-02T19:00:39+0000,"on eve of goldman-advised deal, a well-timed upgrade","goldman sachs has taken some heat in recent weeks over possible conflicts of interest, mostly centering on its dual roles as private equity investor and investment banking adviser. just this week, goldman withdrew as adviser to mirant in its attempt to buy nrg energy amid suggestions that goldman shared confidential information about nrg. (goldman denied sharing any such information.)",Business Day,https://dealbook.nytimes.com/2006/06/02/on-eve-of-goldman-advised-deal-a-well-timed-upgrade/
2006-06-03T04:00:00+0000,terror risk must be considered,"the nuclear regulatory commission must consider the risk of terrorist attack when it evaluates the environmental effect of new projects, the united states court of appeals for the ninth circuit, in san francisco, ruled. the commission had said that a nuclear reactor in california, diablo canyon, could build fuel storage casks without any significant environmental impact, and that the possibility of a terrorist attack was ""speculative and simply too far removed from the natural or expected consequences of agency action to require a study."" but the court, ruling in a suit brought by the group san luis obispo mothers for peace and others, rejected that reasoning.",U.S.,https://www.nytimes.com/2006/06/03/us/03brfs-brief-004.html
2006-06-03T04:00:00+0000,airbus files suit contending that boeing's law firm has conflict of interest,airbus is engaged in a dispute with boeing over the government aid each company receives as it develops new commercial aircraft.,Business Day,https://www.nytimes.com/2006/06/03/business/worldbusiness/03airbus.html
2006-06-03T04:00:00+0000,online throngs impose a stern morality in china,a practice where anonymous web users investigate others and mete out punishment has set off alarms in china.,World,https://www.nytimes.com/2006/06/03/world/asia/03china.html
2006-06-03T04:00:00+0000,job growth and wages were weak last month,the news was seen as an indication that higher gas prices and interest rates were starting to crimp growth.,Business Day,https://www.nytimes.com/2006/06/03/business/03econ.html
2006-06-03T04:00:00+0000,8 foreign workers abducted from an oil rig off nigeria,the kidnapping was the latest of a string of violent incidents meant to disrupt oil production in the country's oil-rich niger delta region.,Business Day,https://www.nytimes.com/2006/06/03/business/worldbusiness/03oil.html
2006-06-03T04:00:00+0000,ex-white house aide denies lying about ethics issue,david h. safavian insisted that he had told the truth to ethics officers in 2002 when he said that jack abramoff had no business with the general services administration.,Washington,https://www.nytimes.com/2006/06/03/washington/03safavian.html
2006-06-03T04:00:00+0000,"in a war zone, battling to keep the contractors honest and on track","when it comes to assessing and improving the creaky infrastructure of iraq, half the battle is won simply by going to take a look.",World,https://www.nytimes.com/2006/06/03/world/middleeast/03inspection.html
2006-06-03T04:00:00+0000,credit check: a bother worth taking,"if you suspect that your personal data might have fallen into criminal hands, it's imperative to consistently monitor your own financial security.",Business Day,https://www.nytimes.com/2006/06/03/business/03instincts.html
2006-06-03T04:00:00+0000,"sales are up, and so are energy prices","consumers were willing to open their wallets last month, but seem reluctant to do so in the near future. energy companies, meanwhile, are eager to spend money and are likely to spend a lot more soon. these developments have something in common: energy prices. gasoline near $3 a gallon and the prospect of high summer air-conditioning bills are spooking many consumers but are exciting energy executives looking to use their cash hoards to buy out rivals.",Business Day,https://www.nytimes.com/2006/06/03/business/03five.html
2006-06-03T05:00:00+0000,national briefing | washington: terror risk must be considered,us court of appeals in san francisco rules that nuclear regulatory commission must consider risk of terrorist attack when it evaluates environmental effect on new projects (s),U.S.,https://www.nytimes.com/2006/06/03/us/national-briefing-washington-terror-risk-must-be-considered.html
2006-06-04T04:00:00+0000,it takes a village to cause a (rent) war,"a battle has broken out in rochdale village, a sprawling complex in jamaica, queens, of drab co-op towers with mostly middle-class residents.",New York,https://www.nytimes.com/2006/06/04/nyregion/thecity/04rochd.html
2006-06-04T04:00:00+0000,"bond buyers, caught in the narrows of interest rates","bond investors are feeling besieged by inflation, a falling dollar and uncertainty about the fed's next move.",Business Day,https://www.nytimes.com/2006/06/04/business/yourmoney/04income.html
2006-06-04T04:00:00+0000, 	  correction,an ,Real Estate,https://www.nytimes.com/2006/06/04/realestate/04cxn.html
2006-06-04T04:00:00+0000,war's risks include toll on training values,"in counterinsurgency warfare, a failure to distinguish civilians from the enemy has bedeviled most powerful armies fighting a shadow enemy in an unfamiliar country.

",World,https://www.nytimes.com/2006/06/04/world/middleeast/04military.html
2006-06-04T04:00:00+0000,uncertainty surrounds plans for new nuclear reactors,the nuclear industry is poised to receive the first new orders for reactors in three decades under a new set of circumstances for the industry.,Washington,https://www.nytimes.com/2006/06/04/washington/04nuke.html
2006-06-04T04:00:00+0000,"for entrepreneurs from russia, a short course in capitalism",would-be entrepreneurs who have immigrated from russia can take a crash course in american capitalism at baruch college in manhattan.,Job Market,https://www.nytimes.com/2006/06/04/jobs/04jmar.html
2006-06-04T04:00:00+0000,gold prospectors don't always head for the hills,gold prospectors.,Business Day,https://www.nytimes.com/2006/06/04/business/yourmoney/04count.html
2006-06-04T04:00:00+0000,attacks on iraq oil industry aid vast smuggling scheme,terror groups and criminal gangs have transformed the fuel trucking trade into a potent tool for smuggling.,World,https://www.nytimes.com/2006/06/04/world/middleeast/04smuggle.html
2006-06-04T04:00:00+0000,rice plays down iran's threat to curb oil exports,"""we shouldn't place too much emphasis on a threat of this kind,""  secretary of state condoleezza rice said.",World,https://www.nytimes.com/2006/06/04/world/middleeast/05diplocnd.html
2006-06-05T04:00:00+0000,quake adds to fear that indonesian volcano will erupt,fears of mount merapi erupting increased significantly after the earthquake that struck the nearby yogyakarta area on may 27.,World,https://www.nytimes.com/2006/06/05/world/asia/05merapi.html
2006-06-05T04:00:00+0000,"fewer textbook sales, but rising revenue","the revenue brought in by college textbooks rose for at least the fifth consecutive year, sustained by continuing price increases.",Business Day,https://www.nytimes.com/2006/06/05/business/media/05drill.1.html
2006-06-05T04:00:00+0000,explosion kills 3 oil workers in mississippi,"three construction workers were killed this morning when two oil storage tanks exploded in an oil field near raleigh, miss., according to a state official who was at the scene.
",U.S.,https://www.nytimes.com/2006/06/05/us/05cnd-explosion.html
2006-06-05T04:00:00+0000,google to release web-based spreadsheet,"a test version of the program, which is intended to make it simple to share lists and numeric information online, will be made available on tuesday.",Technology,https://www.nytimes.com/2006/06/05/technology/05cnd-google.html
2006-06-05T04:00:00+0000,newspaper conference stirs debate on free press in russia,"an annual conference of the world association of newspapers opened in moscow this weekend, ahead of the group of eight summit to be held in st. petersburg in july.",World,https://www.nytimes.com/2006/06/05/world/europe/05russiasumm.html
2006-06-05T04:00:00+0000,rice dismisses iranian cleric's warning on oil,the secretary of state said the u.s. is awaiting a formal iranian response to last week's diplomatic initiatives on atomic weapons.,World,https://www.nytimes.com/2006/06/05/world/middleeast/05diplo.html
2006-06-05T04:00:00+0000,microsoft to announce ventures in europe,the deals stand out because they involve the exchange of so-called intellectual property.,Technology,https://www.nytimes.com/2006/06/05/technology/05cnd-venture.html
2006-06-05T04:00:00+0000,fed chief cites concerns about inflation,"ben s. bernanke avoided any mention of a possible ""pause"" in the fed's two-year program of interest-rate increases.",Business Day,https://www.nytimes.com/2006/06/05/business/05cnd-fed.html
2006-06-05T05:00:00+0000,'the american war': harrell fletcher's vietnam photographs at white columns,"artist harrell fletcher has photographed items at war remnants museum in ho chi minh city, vietnam, memorial to what vietnamese call american war; exhibition, wich mainly consists of photographs of photographs, has been traveling united states and is currently at center for advanced visual studies at mit; photos (m)",U.S.,https://www.nytimes.com/2006/06/05/arts/design/the-american-war-harrell-fletchers-vietnam-photographs-at-white.html
2006-06-05T11:42:36+0000,noro-moseley raises first fund since bubble burst,"noro-moseley partners, the oldest venture capital firm in the southeast, has started raising a $200 million fund, its first since the dot-com crash. ",Business Day,https://dealbook.nytimes.com/2006/06/05/noro-moseley-raises-first-fund-since-bubble-burst/
2006-06-05T11:48:43+0000,airbus files suit contending that boeing’s law firm has conflict of interest,"airbus, which has been engaged in a dispute over trade subsidies with its rival boeing, filed suit in a united states court on friday, asking that a law firm representing boeing be excluded from the case because of a conflict of interest. ",Business Day,https://dealbook.nytimes.com/2006/06/05/airbus-files-suit-contending-that-boeings-law-firm-has-conflict-of-interest/
2006-06-05T11:55:10+0000,european central bank warns on hedge funds,"europe’s central bank said that hedge funds are a major risk to the stability of financial markets, and demanded greater transparency for the massive industry, according to a report friday.",Business Day,https://dealbook.nytimes.com/2006/06/05/european-central-bank-warns-on-hedge-funds/
2006-06-05T12:00:45+0000,bidding war for baa heating up,"a consortium led by the investment bank goldman sachs group is preparing a 10 billion pound ($18.7 billion) bid for the british airport operator baa, reuters reported. goldman sachs is considering a bid for baa but will hold off on any move, with the spanish construction firm grupo ferrovial expected to raise its offer on monday.",Business Day,https://dealbook.nytimes.com/2006/06/05/bidding-war-for-baa-heating-up/
2006-06-05T15:12:07+0000,bank in spokane adds community banks with $169.6 million acquisition,"a bank holding company, the sterling financial corporation of spokane, wash., said on monday it would buy the firstbank nw corporation, a savings & loan that operates in washington, idaho and oregon, for $169.6 million.",Business Day,https://dealbook.nytimes.com/2006/06/05/bank-in-spokane-adds-community-banks-with-1696-million-acquisition/
2006-06-05T20:01:42+0000,real estate diagnosis,"edward leamer, an economics professor at ucla, gave his prognosis on real estate to the l.a. times. ",Real Estate,https://walkthrough.blogs.nytimes.com/2006/06/05/real-estate-diagnosis/
2006-06-06T04:00:00+0000,bernanke talks tough on inflation,ben s. bernanke avoided repeating an earlier suggestion of a pause in the fed's two-year program of interest-rate increases.,Business Day,https://www.nytimes.com/2006/06/06/business/06dollar.html
2006-06-06T04:00:00+0000,"as china makes strides, russia stumbles out of the stock offering gate","experts suggest that russian companies could be going public too early or for the wrong reasons, or valuing their shares too high.",Business Day,https://www.nytimes.com/2006/06/06/business/worldbusiness/06place.html
2006-06-06T04:00:00+0000,connections: a few extra pounds may raise acid reflux risk,"women who gain weight may increase their risk of gastroesophageal reflux disease, a new study suggests.",Health,https://www.nytimes.com/2006/06/06/health/06conn.html
2006-06-06T04:00:00+0000,russia: protest at putin speech on press,"demonstrators disrupted an address in the kremlin by president vladimir v. putin, shouting ",World,https://www.nytimes.com/2006/06/06/world/europe/06briefs-brief-001.html
2006-06-06T04:00:00+0000,aircraft crash sets back china's military efforts,efforts to field an early-warning aircraft were dealt at least a temporary blow by the crash of a surveillance aircraft on sunday.,World,https://www.nytimes.com/2006/06/06/world/asia/06cnd-china.html
2006-06-06T04:00:00+0000,monster tumors show scientific potential in war against cancer,human cells from sinister growths known as teratomas may be ideal for testing new drugs. ,Health,https://www.nytimes.com/2006/06/06/health/06tera.html
2006-06-06T04:00:00+0000,stocks slide further after monday's sell-off,investors continued to react to the fed chief's hints that more interest-rate hikes were in store.,Business Day,https://www.nytimes.com/2006/06/06/business/06cnd-market.html
2006-06-06T04:00:00+0000,real estate trust is sold for $4.8 billion,"brookfield, one of manhattan's biggest office landlords, will manage and operate properties in new york, washington, los angeles and houston.",Business Day,https://www.nytimes.com/2006/06/06/business/worldbusiness/06realcanada.html
2006-06-06T04:00:00+0000,google takes aim at excel,google's web-based spreadsheet program will make it easy to edit and share lists and data online.,Technology,https://www.nytimes.com/2006/06/06/technology/06google.html
2006-06-06T04:00:00+0000,"house at stake, midterm election gets early start",a special election in san diego today could provide the clearest evidence so far about whether democrats can capitalize on the unsettled political climate.,Washington,https://www.nytimes.com/2006/06/06/washington/06elect.html
2006-06-06T04:00:00+0000,instability in ukraine looms as government forms,"the increasingly unstable political situation in ukraine made many front pages tuesday, in advance of a session wednesday of the verkhovna rada, ukraine's unicameral parliament.",World,https://www.nytimes.com/2006/06/06/world/europe/06russiasumm.html
2006-06-06T04:00:00+0000,a.c.l.u. raises surveillance as issue in big phone merger,the a.c.l.u. asked the f.c.c. to review allegations that at&t and bellsouth gave customer records to the government without warrants before approving their merger.,Technology,https://www.nytimes.com/2006/06/06/technology/06phone.html
2006-06-06T04:00:00+0000,diary of north vietnam doctor killed in u.s. attack makes war real,"the writer, dang thuy tram, was killed in 1970 in an american assault after serving in a war-zone clinic for more than three years.",World,https://www.nytimes.com/2006/06/06/world/asia/06vietnam.html
2006-06-06T04:00:00+0000,china: man kills 8 at ex-wife's wedding,"a man upset that his former wife was remarrying, blew himself up and killed eight others at her wedding over the weekend in northeastern heilongjiang province, state media said. the couple were married in 2000 but divorced five years later.",World,https://www.nytimes.com/2006/06/06/world/asia/06briefs-brief-006.html
2006-06-06T04:00:00+0000,blast at mississippi oil field kills 3 workers,"an explosion ripped through the tops of two tanks, sending huge metal discs hundreds of feet, a state official said.",U.S.,https://www.nytimes.com/2006/06/06/us/06blast.html
2006-06-06T11:03:35+0000,"eurotunnel bondholders object to debt deal, report says","disgruntled eurotunnel bondholders have written to company chairman jacques gounon accusing him of selling the business by the back door, the telegraph reported.",Business Day,https://dealbook.nytimes.com/2006/06/06/eurotunnel-chairman-accused-of-negotiating-back-door-sale-report-says/
2006-06-06T11:22:48+0000,playing the vegas real estate game,"success in real estate, they say, depends on location, location, location. in las vegas, it’s also timing, branding and lots of cash.",Business Day,https://dealbook.nytimes.com/2006/06/06/playing-the-vegas-real-estate-game/
2006-06-06T11:28:05+0000,"as china gallops, russia stumbles out of the i.p.o. gate","at the start of the year, russian companies had high hopes of raising billions of dollars in stock offerings by tapping into investors’ zeal for emerging markets. twenty-five initial public offerings were planned – nearly twice the number of 2005. ",Business Day,https://dealbook.nytimes.com/2006/06/06/as-china-makes-strides-russia-stumbles-out-of-the-stock-offering-gate/
2006-06-06T11:29:23+0000,"after massive i.p.o., bank of china plans domestic share sale","bank of china, two weeks after pulling off the biggest initial share sale in six years, plans to raise a record 20 billion yuan ($2.5 billion) at home, testing confidence in the shanghai stock market.bank of china, the second-biggest bank in china, made an application to the regulator on monday to sell as many as 10 billion a shares to be traded on the shanghai exchange. the sale is expected to be completed in the third quarter, president li lihui said in an interview in beijing on tuesday. ",Business Day,https://dealbook.nytimes.com/2006/06/06/after-massive-ipo-bank-of-china-plans-domestic-share-sale/
2006-06-06T14:42:07+0000,"china’s citic will buy canadian oil company, reports say","the citic group, a chinese state-owned investment company, is negotiating to buy a canadian oil company with assets in kazakhstan, according to reports.",Business Day,https://dealbook.nytimes.com/2006/06/06/chinas-citic-will-buy-canadian-oil-company-reports-say/
2006-06-07T04:00:00+0000,china postpones trial date for times researcher,"authorities have postponed an informal trial date for zhao yan, accused of fraud and disclosing state secrets, his lawyer said today.",World,https://www.nytimes.com/2006/06/07/world/asia/07cnd-zhao.html
2006-06-07T04:00:00+0000,putin seeks to reassure the west on russia's path,the russian leader hailed a recent six-nation agreement on iran as a sign that the u.s. and russia can still work well together.,World,https://www.nytimes.com/2006/06/07/world/europe/07russia.html
2006-06-07T04:00:00+0000,hard choices as loan interest rates rise,thousands are trying to determine how to deal with the big rise in interest rates that will soon hit their federal student loans.,Education,https://www.nytimes.com/2006/06/07/education/07loan.html
2006-06-07T04:00:00+0000,stocks fall for 3rd day on worries about rates,"stocks slipped for a third straight day today even as oil prices retreated, a sign that investors are still anxious about the likelihood of another interest rate increase.",Business Day,https://www.nytimes.com/2006/06/07/business/07cnd-stox.html
2006-06-07T04:00:00+0000,dell to upgrade its line of server computers,"the upgraded systems represent a new approach for dell, which focused on simplifying the task of installing and managing servers, not just selling them.",Technology,https://www.nytimes.com/2006/06/07/technology/07place.html
2006-06-07T04:00:00+0000,fed official says rate rises remain a work in progress,by bloomberg news.,Business Day,https://www.nytimes.com/2006/06/07/business/07fed.html
2006-06-07T05:00:00+0000,world business briefing | europe: ireland: ryanair's profit falls as energy cost rises,"ryanair holdings, citing soaring energy costs, says fourth-quarter profit fell 14 percent, to 27.7 million euros ($35.7 million), from 32.2 million euros year earlier; says sales rose 19 percent, to 375.7 million euros (s)",Business Day,https://www.nytimes.com/2006/06/07/business/world-business-briefing-europe-ireland-ryanairs-profit-falls-as.html
2006-06-07T05:00:00+0000,world business briefing | asia: china: importer of chery cars lowers outlook,"visionary vehicles founder malcolm bricklin, who initially planned for chery automobile co to begin sales in us in late 2007, says chinese cars may not go on sale in us until 2008 (s)",Business Day,https://www.nytimes.com/2006/06/07/business/world-business-briefing-asia-china-importer-of-chery-cars-lowers.html
2006-06-07T11:21:54+0000,falconbridge to sell refinery to advance inco merger,"falconbridge has agreed to sell its norway-based nikkelverk refinery and other assets for $650 million, paving the way for regulators to speed up approval of its takeover by inco, the companies said on wednesday.",Business Day,https://dealbook.nytimes.com/2006/06/07/falconbridge-to-sell-refinery-to-jump-start-inco-deal-report-says/
2006-06-07T11:31:18+0000,huawei of china to buy harbour networks,"huawei technologies, the chinese telecommunications equipment maker, has reached a preliminary deal to buy most of the assets of a smaller rival, harbour networks holdings, according to executives at the two companies.",Business Day,https://dealbook.nytimes.com/2006/06/07/chinas-huawei-to-buy-harbour-networks/
2006-06-07T11:34:07+0000,credit suisse takes private banking to australia,"a bank known to high-net-worth individuals around the world, credit suisse is taking its brand of private client services down under. ",Business Day,https://dealbook.nytimes.com/2006/06/07/credit-suisse-takes-private-banking-to-australia/
2006-06-07T11:37:32+0000,hynix creditors to sell stocks and bonds worth as much as $2 billion,"hynix semiconductor, the world’s second-largest maker of memory chips, and its creditors will sell shares and bonds valued at as much as $2.7 billion this month after the stock jumped sevenfold in the past three years. ",Business Day,https://dealbook.nytimes.com/2006/06/07/hynix-creditors-to-sell-stocks-and-bonds-worth-as-much-as-2-billion/
2006-06-07T11:46:47+0000,bank of china increases i.p.o. by 15%,"bank of china, the nation’s second-largest lender, increased the size of last month’s share sale by 15 percent to $11.2 billion, making it the world’s fourth-largest initial public offering. ",Business Day,https://dealbook.nytimes.com/2006/06/07/bank-of-china-boosts-ipo-by-15/
2006-06-07T15:15:28+0000,blackstone reloads for more real estate deals, here are several billion reasons why the recent string of big real-estate buyouts is probably not over. ,Business Day,https://dealbook.nytimes.com/2006/06/07/blackstone-reloads-for-more-real-estate-deals/
2006-06-07T16:13:00+0000,slide show: china's sea of sand,"an ever-rising tide of sand has claimed grasslands, ponds, lakes and forests, swallowed whole villages and forced tens of thousands of people to flee china's gansu province.",World,https://www.nytimes.com/slideshow/2006/06/07/world/20060608_DESERT_SLIDESHOW_index.html
2006-06-08T04:00:00+0000,spanish companies flex their acquisition muscle,"considered europe's sleepy corporate citizens until recently, spanish companies completed deals worth $64.9 billion outside their own borders in 2005.",Business Day,https://www.nytimes.com/2006/06/08/business/worldbusiness/08place.html
2006-06-08T04:00:00+0000,china postpones times researcher's trial,"chinese authorities have postponed the trial date for times researcher zhao yan, accused of fraud and disclosing state secrets.",World,https://www.nytimes.com/2006/06/08/world/asia/08zhao.html
2006-06-08T04:00:00+0000,specter's uneasy relationship with white house is revealed in a letter to cheney,the chairman of the senate judiciary committee said that the vice president had cut him out of discussions with all the other republicans on his own committee.,Washington,https://www.nytimes.com/2006/06/08/washington/08specter.html
2006-06-08T04:00:00+0000,u.s. stocks retrace losses in afternoon trading,investors appear to be preoccupied with the prospect of rising interest rates and the threat of inflation.,Business Day,https://www.nytimes.com/2006/06/08/business/worldbusiness/08cnd-stox.html
2006-06-08T04:00:00+0000,european central bank raises interest rates,the bank raised its benchmark interest rate today by a quarter point but avoided saying it would sharply tighten credit to head off inflation.,Business Day,https://www.nytimes.com/2006/06/08/business/worldbusiness/08cnd-euro.html
2006-06-08T04:00:00+0000,russia: gorbachev buys paper critical of kremlin,"mikhail s. gorbachev announced that he and a partner had bought part of one of russia's prominent independent newspapers, novaya gazeta.",World,https://www.nytimes.com/2006/06/08/world/europe/08briefs-001.html
2006-06-08T04:00:00+0000,site chosen in china for airbus assembly plant,"airbus and the chinese government said today that tianjin, a port near beijing, will be the site of a new plant to assemble airbus a320 narrow-body jetliners.",Business Day,https://www.nytimes.com/2006/06/08/business/worldbusiness/08cnd-airbus.html
2006-06-08T04:00:00+0000,china mobile acquires stake from news corporation,china mobile acquired a 19.9 percent stake in hong kong's phoenix satellite television from the news corporation.,Business Day,https://www.nytimes.com/2006/06/08/business/worldbusiness/08cnd-newscorp.html
2006-06-08T04:00:00+0000,house passes bill to help spur new oil refinery construction,"republican sponsors said the bill would streamline the permit process, but for now the senate has no comparable bill under consideration.",Washington,https://www.nytimes.com/2006/06/08/washington/08energy.html
2006-06-08T04:00:00+0000,a sea of sand is threatening china's heart,"a desert pincer is squeezing minqin, a struggling oasis town, and china's long campaign to cultivate its vast arid northwest is in retreat.",World,https://www.nytimes.com/2006/06/08/world/asia/08desert.html
2006-06-08T04:00:00+0000,"with oil's cash, venezuelans consume","with oil revenue flowing into its coffers, venezuela is spending more on social programs that free up cash for the poor, creating what could be an artificial boom.",Business Day,https://www.nytimes.com/2006/06/08/business/worldbusiness/08spend.html
2006-06-08T04:00:00+0000,russia fattens up a state oil company,"while many large private companies in russia lately have been hemmed in, or nearly shut down, the state-owned rosneft is on an explosive growth spurt.",Business Day,https://www.nytimes.com/2006/06/08/business/worldbusiness/08rosneft.html
